表,名 称,摘 要,単位,１回当たりの打設量,１回当たりの打設量.1,１回当たりの打設量.2,１回当たりの打設量.3,１回当たりの打設量.4,注
表RA-5-3【専】コンクリートポンプ組立(ブーム式)(ポンプ車１回１台当たり),名称,摘要,単位,20ｍ3未満,"20ｍ3以上
50ｍ3未満","50ｍ3以上
100ｍ3未満","100ｍ3以上
170ｍ3未満",170ｍ3以上,
表RA-5-3【専】コンクリートポンプ組立(ブーム式)(ポンプ車１回１台当たり),ポンプ車損料,20ｍ3/h,ｈ,4.5,－,－,－,－,
表RA-5-3【専】コンクリートポンプ組立(ブーム式)(ポンプ車１回１台当たり),ポンプ車損料,60ｍ3/h,ｈ,－,4.0,6.0,2.0,－,
表RA-5-3【専】コンクリートポンプ組立(ブーム式)(ポンプ車１回１台当たり),ポンプ車損料,80ｍ3/h,ｈ,－,－,－,－,2.0,
表RA-5-3【専】コンクリートポンプ組立(ブーム式)(ポンプ車１回１台当たり),燃料,軽油,Ｌ,6.2,10.7,10.7,10.7,14.0,
表RA-5-3【専】コンクリートポンプ組立(ブーム式)(ポンプ車１回１台当たり),運転手(特殊),,人,0.56,0.5,0.75,0.25,0.25,
表RA-5-3【専】コンクリートポンプ組立(ブーム式)(ポンプ車１回１台当たり),特殊作業員,,人,1.12,1.0,1.5,0.5,0.5,
表RA-5-3【専】コンクリートポンプ組立(ブーム式)(ポンプ車１回１台当たり),その他,,式,1,1,1,1,1,
