ロックウール保温筒［ｍ］,ロックウール保温筒［ｍ］.1,ポリエチレンフィルム	アルミガラスクロス［ｍ］［ｍ］,ポリエチレンフィルム	アルミガラスクロス［ｍ］［ｍ］.1,ポリエチレンフィルム	アルミガラスクロス［ｍ］［ｍ］.2,ポリエチレンフィルム	アルミガラスクロス［ｍ］［ｍ］.3,雑運材搬料費,備考,注
30厚40厚,50厚,100幅125幅,150幅200幅,250幅100幅,125幅150幅,雑運材搬料費,,
