作業名,細目,摘要,単位,材料,雑材料,"電工
［人］",その他,備考
,細　目,摘　要,単位,"600V絶縁ケーブル
［ｍ］",雑材料,"電工
［人］",その他,備考
,,"1.6㎜-2Ｃ
2.0㎜-2Ｃ
2.6㎜-2Ｃ",,,１式,"0.013
0.017
0.021",,
,600V絶縁ケーブル,"1.6㎜-3Ｃ
2.0㎜-3Ｃ
2.6㎜-3Ｃ",ｍ,1.10,"(材料価格
×0.03)","0.017
0.021
0.026",１式,
