作業名,細目,摘要,単位,材料,雑材料,"電工
［人］",その他,備考
(３)天井、ピット内配線,細　目,摘　要,単位,"600V絶縁ケーブル
［ｍ］",雑材料,"電工
［人］",その他,備考
(３)天井、ピット内配線,,1.6㎜-2Ｃ,,,,0.010,,
(３)天井、ピット内配線,,2.0㎜-2Ｃ,,,"１式
(材料価格
×0.03)",0.013,,
(３)天井、ピット内配線,600V絶縁ケーブル,2.6㎜-2Ｃ,ｍ,1.10,"１式
(材料価格
×0.03)",0.017,１式,
(３)天井、ピット内配線,600V絶縁ケーブル,1.6㎜-3Ｃ,ｍ,1.10,"１式
(材料価格
×0.03)",0.013,１式,
(３)天井、ピット内配線,,2.0㎜-3Ｃ,,,"１式
(材料価格
×0.03)",0.017,,
(３)天井、ピット内配線,,2.6㎜-3Ｃ,,,,0.021,,
