作業名,細目,摘要,単位,材料,雑材料,"電工
［人］",その他,備考
(１)木造部分にサドル止め又はステープル止め,細　目,摘　要,単位,"600V絶縁ケーブル
［ｍ］",雑材料,"電工
［人］",その他,備考
(１)木造部分にサドル止め又はステープル止め,,1.6㎜-2Ｃ,,,,0.020,,
(１)木造部分にサドル止め又はステープル止め,,2.0㎜-2Ｃ,,,,0.025,,
(１)木造部分にサドル止め又はステープル止め,,2.6㎜-2Ｃ,,,１式,0.031,,
(１)木造部分にサドル止め又はステープル止め,600V絶縁ケーブル,1.6㎜-3Ｃ,ｍ,1.10,"(材料価格
×0.03)",0.025,１式,
(１)木造部分にサドル止め又はステープル止め,,2.0㎜-3Ｃ,,,,0.030,,
(１)木造部分にサドル止め又はステープル止め,,2.6㎜-3Ｃ,,,,0.038,,
