作業名,細目,摘要,単位,材料,雑材料,"電工
［人］",その他,備考
テレビ共同受信,細　目,摘要,単位,"直列ユニット
［個］",雑材料,"電工
［人］",その他,備　考
テレビ共同受信,直列ユニット,中間,個,1,"１式
(材料価格×0.02)",0.150,１式,"プレートは、
樹脂製、ステンレ
ス製又は新金属製
とする。"
テレビ共同受信,直列ユニット,端末,個,1,"１式
(材料価格×0.02)",0.133,１式,"プレートは、
樹脂製、ステンレ
ス製又は新金属製
とする。"
