作業名,摘要,単位,材料,材料.1,材料.2,"雑

材

料","電

工","普
通
作
業
員","そ

の

他"
接地工事(雷保護設備),摘　要,単位,"接
地
銅
板","銅
覆
鋼
棒","接
地
極
埋
設
標","雑
　
材
　
料","電
　
工","普
通
作
業
員","そ
　
の
　
他"
接地工事(雷保護設備),,,［枚］,［組］,［枚］,,［人］,［人］,
接地工事(雷保護設備),900×900×1.5ｔ,,1,,,,1.53,3.58,
接地工事(雷保護設備),500×500×1.5ｔ,か所,1,,,１式,0.826,1.20,
接地工事(雷保護設備),500×250×1.5ｔ,,1,,,"材
料
価
格",0.609,1.03,
接地工事(雷保護設備),"単独打込
２連結打込",か所,,"1
1",,"材
料
価
格","0.183
0.287","－
－",
接地工事(雷保護設備),３連結打込,,,1,,"材
料
価
格",0.383,－,１式
接地工事(雷保護設備),黄銅板製,枚,,,1,"×
0.02",0.307,－,
