作業名,Unnamed:1,名,称,摘,要,単位,壁(花こう岩),壁(花こう岩).1,備考
外壁湿式工法 (1㎡当たり),,名,称,摘,要,単位,"ひき石厚30
600×800mm","割石厚70
600×800mm",備 考
外壁湿式工法 (1㎡当たり),石,,材,,,㎡,1.0,1.0,
外壁湿式工法 (1㎡当たり),セ,メ,ント,,,kg,26.2,36.5,
外壁湿式工法 (1㎡当たり),,砂,,,,ｍ3,0.063,0.088,
外壁湿式工法 (1㎡当たり),鉄,,筋,Ｄ10,,kg,3.3,3.3,
外壁湿式工法 (1㎡当たり),引,き,金物,ステンレス製,ステンレス製,kg,0.04,0.09,
外壁湿式工法 (1㎡当たり),,,,石厚40未満,3.2mm,,,,
外壁湿式工法 (1㎡当たり),,,,40以上,4.0mm,,,,
外壁湿式工法 (1㎡当たり),石,,工,,,人,0.35,0.4,
外壁湿式工法 (1㎡当たり),普,通作,業員,,,人,0.32,0.36,
外壁湿式工法 (1㎡当たり),そ,の,他,,,式,1,1,
