作業名,Unnamed:1,Unnamed:2,材,料,"雑
材","運
搬","保
温","そ
の"
給水管、排水管、給湯管及び温水管(膨張管を含む。)(4/9),呼,単,"ロックウール保
［ｍ］","温筒
アルミガラス","雑
材","運
搬","保
温","そ
の"
給水管、排水管、給湯管及び温水管(膨張管を含む。)(4/9),び,,,化粧原紙,,,,
給水管、排水管、給湯管及び温水管(膨張管を含む。)(4/9),,位,,［ｍ２］,,,工,
給水管、排水管、給湯管及び温水管(膨張管を含む。)(4/9),径,,20厚 25厚,40厚,料,費,,他
給水管、排水管、給湯管及び温水管(膨張管を含む。)(4/9),,,,,,,［人］,
